-0.02394843,-0.0751875,0.008642197
-0.02394843,-0.0751875,0.008642197
-0.02394843,-0.0751875,0.008642197
-0.02394843,-0.0751875,0.008642197
-0.0183847,-0.111138,0.01792908
-0.0183847,-0.111138,0.01792908
-0.0183847,-0.111138,0.01792908
-0.005369186,-0.08567065,0.02141857
-0.005369186,-0.08567065,0.02141857
-0.005369186,-0.08567065,0.02141857
0.006344318,-0.01088238,0.03916168
0.006344318,-0.01088238,0.03916168
0.006344318,-0.01088238,0.03916168
0.006344318,-0.01088238,0.03916168
0.04085279,0.03296071,0.03662968
0.04085279,0.03296071,0.03662968
0.04085279,0.03296071,0.03662968
0.07127285,0.04850972,0.04134655
0.07127285,0.04850972,0.04134655
0.07127285,0.04850972,0.04134655
0.06525445,0.0588131,0.03068256
0.06525445,0.0588131,0.03068256
0.06525445,0.0588131,0.03068256
0.06525445,0.0588131,0.03068256
0.06525445,0.0588131,0.03068256
-0.03684902,-0.007000864,-0.01640415
-0.03684902,-0.007000864,-0.01640415
-0.03684902,-0.007000864,-0.01640415
-0.2901886,-0.1339981,-0.04622459
-0.2901886,-0.1339981,-0.04622459
-0.2901886,-0.1339981,-0.04622459
-0.2901886,-0.1339981,-0.04622459
-0.5063913,-0.1908036,-0.07614517
-0.5063913,-0.1908036,-0.07614517
-0.5063913,-0.1908036,-0.07614517
-0.5489547,-0.1849502,-0.09251595
-0.5489547,-0.1849502,-0.09251595
-0.5489547,-0.1849502,-0.09251595
-0.4788332,-0.1046917,-0.07445526
-0.4788332,-0.1046917,-0.07445526
-0.4788332,-0.1046917,-0.07445526
-0.4788332,-0.1046917,-0.07445526
-0.4788332,-0.1046917,-0.07445526
-0.4018562,-0.06153488,-0.08175945
-0.4018562,-0.06153488,-0.08175945
-0.4018562,-0.06153488,-0.08175945
-0.3901668,-0.09861159,-0.06050205
-0.3901668,-0.09861159,-0.06050205
-0.4516816,-0.1525297,-0.05821419
-0.4516816,-0.1525297,-0.05821419
-0.4516816,-0.1525297,-0.05821419
-0.4516816,-0.1525297,-0.05821419
-0.5361917,-0.2073599,-0.09837055
-0.5361917,-0.2073599,-0.09837055
-0.5361917,-0.2073599,-0.09837055
-0.5361917,-0.2073599,-0.09837055
-0.5990636,-0.292204,-0.1180811
-0.5990636,-0.292204,-0.1180811
-0.5990636,-0.292204,-0.1180811
-0.5990636,-0.292204,-0.1180811
-0.640197,-0.2983395,-0.09631634
-0.640197,-0.2983395,-0.09631634
-0.640197,-0.2983395,-0.09631634
-0.6519859,-0.2862091,-0.07460308
-0.6519859,-0.2862091,-0.07460308
-0.6519859,-0.2862091,-0.07460308
-0.6519859,-0.2862091,-0.07460308
-0.6419342,-0.1917208,-0.04602337
-0.6419342,-0.1917208,-0.04602337
-0.6419342,-0.1917208,-0.04602337
-0.6535492,-0.07828838,-0.07420731
-0.6535492,-0.07828838,-0.07420731
-0.6535492,-0.07828838,-0.07420731
-0.7694023,-0.04257983,-0.1219425
-0.7694023,-0.04257983,-0.1219425
-0.7694023,-0.04257983,-0.1219425
-0.7694023,-0.04257983,-0.1219425
-0.7694023,-0.04257983,-0.1219425
-1.438213,0.1386685,-0.1234283
-1.438213,0.1386685,-0.1234283
-1.438213,0.1386685,-0.1234283
-2.236207,0.1944151,-0.2180748
-2.236207,0.1944151,-0.2180748
-2.236207,0.1944151,-0.2180748
-2.843947,-0.003025055,-0.8120661
-2.843947,-0.003025055,-0.8120661
-2.843947,-0.003025055,-0.8120661
-2.843947,-0.003025055,-0.8120661
-3.396537,-0.2432253,-0.7546701
-3.396537,-0.2432253,-0.7546701
-3.396537,-0.2432253,-0.7546701
-3.646209,-0.3790237,-0.6883574
-3.646209,-0.3790237,-0.6883574
-3.646209,-0.3790237,-0.6883574
-3.646209,-0.3790237,-0.6883574
-3.646209,-0.3790237,-0.6883574
-3.664569,-0.3897388,-0.6541109
-3.664569,-0.3897388,-0.6541109
-3.664569,-0.3897388,-0.6541109
-3.664569,-0.3897388,-0.6541109
-3.704077,-0.1382697,-0.5162554
-3.704077,-0.1382697,-0.5162554
-3.704077,-0.1382697,-0.5162554
-3.704077,-0.1382697,-0.5162554
-3.704077,-0.1382697,-0.5162554
-3.710438,0.5852131,-0.5345688
-3.710438,0.5852131,-0.5345688
-3.710438,0.5852131,-0.5345688
-3.710438,0.5852131,-0.5345688
-3.578873,1.282045,-0.5497704
-3.578873,1.282045,-0.5497704
-3.578873,1.282045,-0.5497704
-3.578873,1.282045,-0.5497704
-3.192369,2.149299,-0.8830109
-3.192369,2.149299,-0.8830109
-3.192369,2.149299,-0.8830109
-3.192369,2.149299,-0.8830109
-3.192369,2.149299,-0.8830109
-3.124908,2.799178,-0.9188032
-3.124908,2.799178,-0.9188032
-3.124908,2.799178,-0.9188032
-3.124908,2.799178,-0.9188032
-3.124908,2.799178,-0.9188032
-3.124908,2.799178,-0.9188032
-2.989146,3.205187,-1.072487
-2.989146,3.205187,-1.072487
-2.989146,3.205187,-1.072487
-2.989146,3.205187,-1.072487
-2.989146,3.205187,-1.072487
-2.766688,3.077371,-1.158752
-2.766688,3.077371,-1.158752
-2.766688,3.077371,-1.158752
-2.766688,3.077371,-1.158752
-2.766688,3.077371,-1.158752
-2.766688,3.077371,-1.158752
-1.358445,2.56789,-2.095298
-1.358445,2.56789,-2.095298
-1.358445,2.56789,-2.095298
-1.358445,2.56789,-2.095298
-1.358445,2.56789,-2.095298
-1.358445,2.56789,-2.095298
-1.358445,2.56789,-2.095298
-0.2496264,2.397106,-2.28056
-0.2496264,2.397106,-2.28056
-0.2496264,2.397106,-2.28056
-0.2496264,2.397106,-2.28056
-0.2496264,2.397106,-2.28056
0.4811599,2.518207,-1.46099
0.4811599,2.518207,-1.46099
0.4811599,2.518207,-1.46099
0.4811599,2.518207,-1.46099
0.4811599,2.518207,-1.46099
0.4811599,2.518207,-1.46099
0.4811599,2.518207,-1.46099
1.108479,2.640841,-1.392003
1.108479,2.640841,-1.392003
1.108479,2.640841,-1.392003
1.108479,2.640841,-1.392003
1.108479,2.640841,-1.392003
1.787969,2.539069,-1.227053
1.787969,2.539069,-1.227053
1.787969,2.539069,-1.227053
1.787969,2.539069,-1.227053
1.787969,2.539069,-1.227053
1.787969,2.539069,-1.227053
1.787969,2.539069,-1.227053
2.643636,2.06098,-1.846064
2.643636,2.06098,-1.846064
2.643636,2.06098,-1.846064
2.643636,2.06098,-1.846064
2.643636,2.06098,-1.846064
3.594632,1.658977,-2.247531
3.594632,1.658977,-2.247531
3.594632,1.658977,-2.247531
3.594632,1.658977,-2.247531
3.594632,1.658977,-2.247531
3.594632,1.658977,-2.247531
3.594632,1.658977,-2.247531
4.606207,1.563406,-2.634145
4.606207,1.563406,-2.634145
4.606207,1.563406,-2.634145
4.606207,1.563406,-2.634145
4.739903,1.398192,-1.27196
4.739903,1.398192,-1.27196
4.739903,1.398192,-1.27196
4.739903,1.398192,-1.27196
4.739903,1.398192,-1.27196
5.03223,1.167939,-0.8040543
5.03223,1.167939,-0.8040543
5.03223,1.167939,-0.8040543
5.03223,1.167939,-0.8040543
4.954078,0.8212439,-0.877696
4.954078,0.8212439,-0.877696
4.954078,0.8212439,-0.877696
4.954078,0.8212439,-0.877696
4.883957,0.5078762,-0.8810949
4.883957,0.5078762,-0.8810949
4.883957,0.5078762,-0.8810949
4.820329,0.3342425,-0.8844957
4.820329,0.3342425,-0.8844957
4.820329,0.3342425,-0.8844957
4.820329,0.3342425,-0.8844957
4.789948,0.2562015,-0.8794498
4.789948,0.2562015,-0.8794498
4.789948,0.2562015,-0.8794498
4.789948,0.2562015,-0.8794498
4.765415,0.2115954,-0.8679676
4.765415,0.2115954,-0.8679676
4.765415,0.2115954,-0.8679676
4.713439,0.1773068,-0.8439503
4.713439,0.1773068,-0.8439503
4.713439,0.1773068,-0.8439503
4.64279,0.09112024,-0.8116179
4.64279,0.09112024,-0.8116179
4.64279,0.09112024,-0.8116179
4.64279,0.09112024,-0.8116179
4.550651,0.003765404,-0.7678595
4.550651,0.003765404,-0.7678595
4.550651,0.003765404,-0.7678595
4.550651,0.003765404,-0.7678595
4.43183,-0.03546882,-0.7675161
4.43183,-0.03546882,-0.7675161
4.43183,-0.03546882,-0.7675161
4.352454,0.02645618,-0.8081484
4.352454,0.02645618,-0.8081484
4.352454,0.02645618,-0.8081484
4.248846,0.1455262,-0.9250603
4.248846,0.1455262,-0.9250603
4.248846,0.1455262,-0.9250603
4.248846,0.1455262,-0.9250603
4.248846,0.1455262,-0.9250603
4.133411,0.3169433,-1.049362
4.133411,0.3169433,-1.049362
4.106535,0.4250723,-1.18765
4.106535,0.4250723,-1.18765
4.106535,0.4250723,-1.18765
4.106535,0.4250723,-1.18765
4.125669,0.4723504,-1.349469
4.125669,0.4723504,-1.349469
4.125669,0.4723504,-1.349469
4.125669,0.4723504,-1.349469
4.202646,0.499176,-1.523531
4.202646,0.499176,-1.523531
4.202646,0.499176,-1.523531
4.27826,0.5161953,-1.688062
4.27826,0.5161953,-1.688062
4.27826,0.5161953,-1.688062
4.347263,0.4507439,-1.812539
4.347263,0.4507439,-1.812539
4.347263,0.4507439,-1.812539
4.347263,0.4507439,-1.812539
4.36748,0.423263,-1.864767
4.36748,0.423263,-1.864767
4.36748,0.423263,-1.864767
4.303708,0.4432857,-1.860567
4.303708,0.4432857,-1.860567
4.303708,0.4432857,-1.860567
4.303708,0.4432857,-1.860567
4.128263,0.4437858,-1.807763
4.128263,0.4437858,-1.807763
3.880619,0.4348822,-1.70556
3.880619,0.4348822,-1.70556
3.880619,0.4348822,-1.70556
3.617957,0.4004352,-1.592957
3.617957,0.4004352,-1.592957
3.617957,0.4004352,-1.592957
3.375179,0.3583065,-1.440468
3.375179,0.3583065,-1.440468
3.375179,0.3583065,-1.440468
3.166861,0.2753384,-1.282352
3.166861,0.2753384,-1.282352
3.166861,0.2753384,-1.282352
2.982925,0.163113,-1.09446
2.982925,0.163113,-1.09446
2.982925,0.163113,-1.09446
2.767957,-0.033889,-0.8932819
2.767957,-0.033889,-0.8932819
2.767957,-0.033889,-0.8932819
2.548198,-0.1938759,-0.7179737
2.548198,-0.1938759,-0.7179737
2.548198,-0.1938759,-0.7179737
2.349684,-0.3747612,-0.5740004
2.349684,-0.3747612,-0.5740004
2.349684,-0.3747612,-0.5740004
2.192672,-0.5597267,-0.4217463
2.192672,-0.5597267,-0.4217463
2.192672,-0.5597267,-0.4217463
2.056162,-0.6742119,-0.2382879
2.056162,-0.6742119,-0.2382879
2.056162,-0.6742119,-0.2382879
2.056162,-0.6742119,-0.2382879
1.960474,-0.6763243,-0.04382133
1.960474,-0.6763243,-0.04382133
1.890269,-0.6526639,0.1200104
1.890269,-0.6526639,0.1200104
1.890269,-0.6526639,0.1200104
1.801983,-0.6045228,0.3201351
1.801983,-0.6045228,0.3201351
1.801983,-0.6045228,0.3201351
1.696006,-0.5032458,0.4581242
1.696006,-0.5032458,0.4581242
1.696006,-0.5032458,0.4581242
1.696006,-0.5032458,0.4581242
1.621821,-0.4414369,0.5346298
1.621821,-0.4414369,0.5346298
1.573821,-0.4513111,0.6209793
1.573821,-0.4513111,0.6209793
1.573821,-0.4513111,0.6209793
1.54879,-0.4827273,0.7516661
1.54879,-0.4827273,0.7516661
1.54879,-0.4827273,0.7516661
1.532614,-0.430223,0.9234982
1.532614,-0.430223,0.9234982
1.532614,-0.430223,0.9234982
1.532614,-0.430223,0.9234982
1.518016,-0.3414263,1.033117
1.518016,-0.3414263,1.033117
1.501528,-0.2977985,1.147263
1.501528,-0.2977985,1.147263
1.501528,-0.2977985,1.147263
1.458326,-0.297533,1.26324
1.458326,-0.297533,1.26324
1.458326,-0.297533,1.26324
